split,filename,qa1_rmse_m,qa1_inliers,qa1_total,qa1_inlier_ratio,qa1_pass,qa2_sam_deg,qa2_pass,verdict
val,Landcover-1005247-5.png,inf,0,21,0.0,False,180.0,False,drop
val,Landcover-1005247-6.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1005247-7.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1005247-8.png,inf,0,15,0.0,False,180.0,False,drop
val,Landcover-1017400-1.png,0.774823,557,559,0.996422,False,1.78696,True,drop
val,Landcover-1017400-2.png,0.979163,8,8,1.0,False,1.807523,True,drop
val,Landcover-1017400-3.png,0.755492,652,652,1.0,False,1.64626,True,drop
val,Landcover-1017400-4.png,0.8009,472,475,0.993684,False,1.528831,True,drop
val,Landcover-1017400-5.png,0.936371,348,353,0.985836,False,1.618268,True,drop
val,Landcover-1017400-6.png,0.852128,340,340,1.0,False,1.879754,True,drop
val,Landcover-1017400-7.png,0.914517,279,280,0.996429,False,1.602864,True,drop
val,Landcover-1017400-8.png,0.831085,503,507,0.99211,False,2.321913,True,drop
val,Landcover-10236-1.png,0.758301,784,784,1.0,False,2.980375,True,drop
val,Landcover-10236-2.png,0.702373,25,25,1.0,True,3.435871,True,good
val,Landcover-10236-3.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-10236-5.png,1.101116,50,50,1.0,False,4.418854,True,drop
val,Landcover-10236-7.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1055261-1.png,0.711564,714,714,1.0,True,0.484908,True,good
val,Landcover-1055261-2.png,0.71427,705,705,1.0,True,0.495114,True,good
val,Landcover-1055261-3.png,0.711223,725,728,0.995879,True,0.505807,True,good
val,Landcover-1055261-4.png,0.703508,732,732,1.0,True,0.469964,True,good
val,Landcover-1055261-5.png,0.742806,709,711,0.997187,True,0.519827,True,good
val,Landcover-1055261-6.png,0.716028,711,712,0.998596,True,0.484415,True,good
val,Landcover-1055261-7.png,0.698505,708,709,0.99859,True,0.53625,True,good
val,Landcover-1055261-8.png,0.714083,721,723,0.997234,True,0.480784,True,good
val,Landcover-1057196-1.png,0.79304,705,708,0.995763,False,4.40836,True,drop
val,Landcover-1057196-2.png,inf,0,10,0.0,False,180.0,False,drop
val,Landcover-1057196-4.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1057196-5.png,inf,0,18,0.0,False,180.0,False,drop
val,Landcover-1076748-1.png,inf,0,14,0.0,False,180.0,False,drop
val,Landcover-1076748-2.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1076748-3.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1076748-4.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1076748-5.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1076748-6.png,inf,0,7,0.0,False,180.0,False,drop
val,Landcover-1076748-7.png,inf,0,13,0.0,False,180.0,False,drop
val,Landcover-1177166-6.png,inf,0,25,0.0,False,180.0,False,drop
val,Landcover-1177166-8.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-1177375-1.png,inf,0,7,0.0,False,180.0,False,drop
val,Landcover-1177375-2.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-1177375-3.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-1177375-5.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1177375-6.png,inf,0,7,0.0,False,180.0,False,drop
val,Landcover-1177375-7.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1177375-8.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1249396-1.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1249396-2.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1249396-3.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1249396-4.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1249396-5.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1249396-6.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1249396-7.png,inf,0,8,0.0,False,180.0,False,drop
val,Landcover-1249396-8.png,inf,0,8,0.0,False,180.0,False,drop
val,Landcover-1250454-1.png,inf,0,7,0.0,False,180.0,False,drop
val,Landcover-1250454-2.png,inf,0,12,0.0,False,180.0,False,drop
val,Landcover-1250454-3.png,inf,0,18,0.0,False,180.0,False,drop
val,Landcover-1250454-4.png,inf,0,9,0.0,False,180.0,False,drop
val,Landcover-1250454-7.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-126967-1.png,0.809934,772,773,0.998706,False,2.637624,True,drop
val,Landcover-126967-2.png,0.841976,799,805,0.992547,False,2.823092,True,drop
val,Landcover-126967-3.png,0.946688,738,740,0.997297,False,2.597373,True,drop
val,Landcover-126967-4.png,0.897489,773,774,0.998708,False,2.818556,True,drop
val,Landcover-126967-6.png,0.789764,797,800,0.99625,False,2.707499,True,drop
val,Landcover-126967-7.png,1.032376,433,438,0.988584,False,3.074027,True,drop
val,Landcover-1270452-1.png,inf,0,10,0.0,False,180.0,False,drop
val,Landcover-1270452-2.png,inf,0,5,0.0,False,180.0,False,drop
val,Landcover-1270452-4.png,inf,0,8,0.0,False,180.0,False,drop
val,Landcover-1270452-5.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1270452-6.png,inf,0,20,0.0,False,180.0,False,drop
val,Landcover-1270452-7.png,inf,0,8,0.0,False,180.0,False,drop
val,Landcover-1270452-8.png,inf,0,9,0.0,False,180.0,False,drop
val,Landcover-127471-1.png,0.695453,816,817,0.998776,True,2.309197,True,good
val,Landcover-127471-2.png,0.638307,820,825,0.993939,True,1.98709,True,good
val,Landcover-127471-3.png,0.900716,5,5,1.0,False,3.792781,True,drop
val,Landcover-127471-4.png,0.850101,658,669,0.983558,False,3.098635,True,drop
val,Landcover-127471-5.png,0.70908,799,802,0.996259,True,2.915767,True,good
val,Landcover-127471-6.png,0.751474,51,52,0.980769,False,4.24067,True,drop
val,Landcover-127471-7.png,0.682742,804,829,0.969843,True,2.905615,True,good
val,Landcover-127471-8.png,0.695802,864,864,1.0,True,2.510695,True,good
val,Landcover-1287118-1.png,0.969026,6,6,1.0,False,8.200476,False,drop
val,Landcover-1287118-3.png,0.688217,8,8,1.0,True,8.000196,False,drop
val,Landcover-1287118-4.png,0.841098,25,27,0.925926,False,8.25389,False,drop
val,Landcover-1323880-3.png,inf,0,12,0.0,False,180.0,False,drop
val,Landcover-1323880-8.png,1.32728,11,12,0.916667,False,3.346524,True,drop
val,Landcover-1339025-1.png,1.107548,38,39,0.974359,False,5.150297,False,drop
val,Landcover-1339025-2.png,1.057263,106,107,0.990654,False,5.14022,False,drop
val,Landcover-1339025-3.png,0.970768,8,9,0.888889,False,6.200003,False,drop
val,Landcover-1339025-4.png,1.06858,12,12,1.0,False,6.058146,False,drop
val,Landcover-1339025-5.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1339025-6.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1339025-7.png,1.005591,6,6,1.0,False,5.349019,False,drop
val,Landcover-1339025-8.png,0.739061,21,21,1.0,True,5.87818,False,drop
val,Landcover-1339590-1.png,0.987762,655,659,0.99393,False,1.671288,True,drop
val,Landcover-1339590-2.png,inf,0,8,0.0,False,180.0,False,drop
val,Landcover-1339590-3.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1339590-4.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1339590-5.png,inf,0,5,0.0,False,180.0,False,drop
val,Landcover-1339590-8.png,inf,0,13,0.0,False,180.0,False,drop
val,Landcover-1370371-1.png,0.753045,468,469,0.997868,False,13.801387,False,drop
val,Landcover-1370371-2.png,0.802803,570,571,0.998249,False,13.378507,False,drop
val,Landcover-1370371-4.png,0.828743,655,657,0.996956,False,13.189994,False,drop
val,Landcover-1374848-1.png,0.858023,763,777,0.981982,False,2.064961,True,drop
val,Landcover-1374848-2.png,0.958381,628,637,0.985871,False,1.679772,True,drop
val,Landcover-1374848-3.png,0.894104,382,385,0.992208,False,2.370407,True,drop
val,Landcover-1374848-4.png,0.975304,688,698,0.985673,False,1.615341,True,drop
val,Landcover-1374848-5.png,0.739331,818,821,0.996346,True,2.14822,True,good
val,Landcover-1374848-6.png,0.802359,841,859,0.979045,False,1.775961,True,drop
val,Landcover-1374848-7.png,0.822657,44,44,1.0,False,1.719721,True,drop
val,Landcover-1395263-1.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1395263-2.png,inf,0,23,0.0,False,180.0,False,drop
val,Landcover-1395263-3.png,inf,0,19,0.0,False,180.0,False,drop
val,Landcover-1395263-4.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1395263-5.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1395263-6.png,inf,0,16,0.0,False,180.0,False,drop
val,Landcover-1395263-7.png,inf,0,18,0.0,False,180.0,False,drop
val,Landcover-1395263-8.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1419458-2.png,inf,0,10,0.0,False,180.0,False,drop
val,Landcover-1419458-3.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1419458-6.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1462584-1.png,0.747514,15,15,1.0,True,6.559907,False,drop
val,Landcover-1462584-2.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1462584-5.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1497211-1.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1497211-2.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1497211-3.png,0.256901,4,4,1.0,True,3.824005,True,good
val,Landcover-1497211-5.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1497211-7.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1511438-2.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1511438-4.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1511438-5.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1511438-6.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1511438-8.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1543758-1.png,0.785364,789,789,1.0,False,7.34776,False,drop
val,Landcover-1543758-2.png,0.743207,820,822,0.997567,True,5.561666,False,drop
val,Landcover-1543758-3.png,0.788873,763,765,0.997386,False,7.33348,False,drop
val,Landcover-1543758-4.png,0.801155,735,738,0.995935,False,6.70551,False,drop
val,Landcover-1543758-5.png,0.751767,770,774,0.994832,False,6.506874,False,drop
val,Landcover-1543758-6.png,0.936247,393,405,0.97037,False,7.647748,False,drop
val,Landcover-1543758-7.png,0.693099,803,803,1.0,True,5.694186,False,drop
val,Landcover-1543758-8.png,1.024123,386,391,0.987212,False,7.505608,False,drop
val,Landcover-157534-1.png,0.711966,740,743,0.995962,True,4.731593,True,good
val,Landcover-157534-2.png,0.853606,500,501,0.998004,False,4.277764,True,drop
val,Landcover-157534-3.png,0.87968,515,519,0.992293,False,5.161421,False,drop
val,Landcover-157534-4.png,0.792965,527,528,0.998106,False,8.329283,False,drop
val,Landcover-157534-5.png,0.772038,579,579,1.0,False,4.008247,True,drop
val,Landcover-157534-6.png,0.797619,535,535,1.0,False,5.314697,False,drop
val,Landcover-157534-7.png,0.785137,567,568,0.998239,False,8.490174,False,drop
val,Landcover-157534-8.png,0.852432,513,515,0.996117,False,5.254368,False,drop
val,Landcover-1588648-1.png,0.875124,587,595,0.986555,False,4.410009,True,drop
val,Landcover-1588648-2.png,0.816714,731,733,0.997271,False,4.13143,True,drop
val,Landcover-1588648-3.png,0.816714,714,727,0.982118,False,4.100938,True,drop
val,Landcover-1588648-4.png,0.970142,632,633,0.99842,False,4.084881,True,drop
val,Landcover-1588648-5.png,0.780532,723,725,0.997241,False,4.054456,True,drop
val,Landcover-1588648-6.png,0.894074,738,808,0.913366,False,4.062643,True,drop
val,Landcover-1588648-7.png,0.85798,102,102,1.0,False,4.154779,True,drop
val,Landcover-1588648-8.png,0.809925,89,90,0.988889,False,4.186781,True,drop
val,Landcover-1600729-1.png,0.905508,519,531,0.977401,False,12.374187,False,drop
val,Landcover-1600729-2.png,0.970343,33,33,1.0,False,15.623513,False,drop
val,Landcover-1600729-3.png,0.929148,431,436,0.988532,False,12.60588,False,drop
val,Landcover-1600729-4.png,0.782578,672,673,0.998514,False,9.811966,False,drop
val,Landcover-1600729-5.png,1.143666,86,94,0.914894,False,15.730146,False,drop
val,Landcover-1600729-6.png,0.983497,85,88,0.965909,False,13.77548,False,drop
val,Landcover-1600729-7.png,1.037562,224,228,0.982456,False,13.833573,False,drop
val,Landcover-1640857-1.png,inf,0,27,0.0,False,180.0,False,drop
val,Landcover-1640857-2.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-1640857-3.png,inf,0,16,0.0,False,180.0,False,drop
val,Landcover-1640857-4.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1640857-5.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1640857-6.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1640857-7.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1640857-8.png,inf,0,7,0.0,False,180.0,False,drop
val,Landcover-1650482-1.png,0.615761,18,18,1.0,True,4.113258,True,good
val,Landcover-1650482-2.png,1.007377,10,10,1.0,False,3.979724,True,drop
val,Landcover-1650482-3.png,0.440401,21,21,1.0,True,3.652654,True,good
val,Landcover-1650482-4.png,inf,0,7,0.0,False,180.0,False,drop
val,Landcover-1650482-5.png,0.819073,82,88,0.931818,False,3.530359,True,drop
val,Landcover-1650482-6.png,0.930232,483,485,0.995876,False,3.52613,True,drop
val,Landcover-1650482-7.png,0.890698,500,507,0.986193,False,3.546176,True,drop
val,Landcover-1650482-8.png,0.806921,76,78,0.974359,False,3.4892,True,drop
val,Landcover-1671533-1.png,1.187786,7,7,1.0,False,5.040372,False,drop
val,Landcover-1671533-2.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1671533-3.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1671533-4.png,0.903251,37,37,1.0,False,5.512193,False,drop
val,Landcover-1671533-5.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1671533-6.png,0.808329,14,14,1.0,False,5.184455,False,drop
val,Landcover-1671533-7.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1671533-8.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1679823-1.png,0.797634,28,28,1.0,False,4.393666,True,drop
val,Landcover-1679823-3.png,0.955407,55,55,1.0,False,3.989825,True,drop
val,Landcover-1679823-4.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1679823-5.png,0.772594,53,53,1.0,False,4.375947,True,drop
val,Landcover-1679823-6.png,0.944593,79,79,1.0,False,3.389651,True,drop
val,Landcover-1679823-7.png,0.988698,336,344,0.976744,False,3.682787,True,drop
val,Landcover-1679823-8.png,inf,0,14,0.0,False,180.0,False,drop
val,Landcover-1717158-1.png,0.903439,102,104,0.980769,False,4.012684,True,drop
val,Landcover-1717158-2.png,0.843839,501,506,0.990119,False,3.827296,True,drop
val,Landcover-1717158-6.png,0.94676,76,77,0.987013,False,4.612348,True,drop
val,Landcover-1717158-7.png,0.909741,666,668,0.997006,False,4.400054,True,drop
val,Landcover-1717158-8.png,0.756355,40,41,0.97561,False,3.867692,True,drop
val,Landcover-1727740-1.png,0.891152,518,521,0.994242,False,4.667017,True,drop
val,Landcover-1727740-2.png,1.046617,8,8,1.0,False,5.040127,False,drop
val,Landcover-1727740-3.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-1727740-4.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1727740-6.png,0.758398,7,7,1.0,False,8.189433,False,drop
val,Landcover-1727740-7.png,inf,0,5,0.0,False,180.0,False,drop
val,Landcover-1727740-8.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1733908-1.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1733908-3.png,inf,0,11,0.0,False,180.0,False,drop
val,Landcover-1733908-4.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1733908-5.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1733908-6.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-1733908-8.png,inf,0,20,0.0,False,180.0,False,drop
val,Landcover-1745548-1.png,1.027891,65,65,1.0,False,6.66569,False,drop
val,Landcover-1745548-2.png,0.998643,39,45,0.866667,False,6.827925,False,drop
val,Landcover-1745548-3.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1745548-7.png,1.103383,46,46,1.0,False,6.631725,False,drop
val,Landcover-1745548-8.png,0.869818,7,7,1.0,False,6.920795,False,drop
val,Landcover-1750984-1.png,0.98293,447,447,1.0,False,3.22315,True,drop
val,Landcover-1750984-2.png,1.280717,7,7,1.0,False,4.30945,True,drop
val,Landcover-1750984-3.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1750984-4.png,0.786715,4,4,1.0,False,5.183346,False,drop
val,Landcover-1750984-6.png,0.839777,10,10,1.0,False,4.205916,True,drop
val,Landcover-1750984-7.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1772198-1.png,0.791272,516,532,0.969925,False,2.672373,True,drop
val,Landcover-1772198-2.png,0.863837,711,715,0.994406,False,3.00547,True,drop
val,Landcover-1772198-3.png,0.842728,382,383,0.997389,False,3.70877,True,drop
val,Landcover-1772198-4.png,0.823025,25,27,0.925926,False,2.336065,True,drop
val,Landcover-1772198-5.png,0.854961,304,331,0.918429,False,3.882639,True,drop
val,Landcover-1772198-6.png,0.778461,575,578,0.99481,False,3.228796,True,drop
val,Landcover-1772198-7.png,0.85969,613,621,0.987118,False,3.180154,True,drop
val,Landcover-1772198-8.png,0.873186,619,629,0.984102,False,3.56917,True,drop
val,Landcover-1778469-1.png,1.033409,15,15,1.0,False,5.900901,False,drop
val,Landcover-1778469-2.png,0.799187,15,16,0.9375,False,5.853278,False,drop
val,Landcover-1778469-3.png,0.481787,8,8,1.0,True,5.183558,False,drop
val,Landcover-1778469-4.png,0.599173,19,19,1.0,True,5.019144,False,drop
val,Landcover-1778469-5.png,0.835553,5,5,1.0,False,6.460474,False,drop
val,Landcover-1778469-6.png,0.113027,4,4,1.0,True,5.427169,False,drop
val,Landcover-1778469-7.png,1.019825,14,15,0.933333,False,5.489211,False,drop
val,Landcover-1778469-8.png,1.028398,13,13,1.0,False,5.779784,False,drop
val,Landcover-1785605-1.png,0.823949,11,11,1.0,False,3.751664,True,drop
val,Landcover-1785605-2.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1785605-3.png,0.983898,18,18,1.0,False,2.781222,True,drop
val,Landcover-1785605-4.png,0.872268,9,9,1.0,False,2.634973,True,drop
val,Landcover-1785605-5.png,0.640169,5,5,1.0,True,2.795473,True,good
val,Landcover-1785605-6.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-1785605-7.png,0.728917,5,5,1.0,True,9.860708,False,drop
val,Landcover-1785605-8.png,1.284333,6,6,1.0,False,8.205338,False,drop
val,Landcover-1791894-1.png,0.916287,477,477,1.0,False,3.835688,True,drop
val,Landcover-1791894-2.png,0.960047,700,706,0.991501,False,4.034662,True,drop
val,Landcover-1791894-3.png,0.857664,751,792,0.948232,False,4.767159,True,drop
val,Landcover-1791894-4.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-1791894-6.png,0.588664,7,7,1.0,True,3.225995,True,good
val,Landcover-1796941-1.png,0.832253,602,616,0.977273,False,2.338565,True,drop
val,Landcover-1796941-2.png,0.846531,502,515,0.974757,False,2.477732,True,drop
val,Landcover-1796941-3.png,0.841643,547,551,0.99274,False,2.669276,True,drop
val,Landcover-1796941-4.png,0.878129,594,597,0.994975,False,2.362712,True,drop
val,Landcover-1796941-5.png,0.808445,600,603,0.995025,False,2.532336,True,drop
val,Landcover-1796941-6.png,0.809472,565,586,0.964164,False,2.56101,True,drop
val,Landcover-1796941-7.png,0.885742,634,638,0.99373,False,2.51645,True,drop
val,Landcover-181823-1.png,inf,0,5,0.0,False,180.0,False,drop
val,Landcover-181823-3.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-181823-6.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-181823-7.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-1820617-2.png,inf,0,5,0.0,False,180.0,False,drop
val,Landcover-1820617-4.png,inf,0,16,0.0,False,180.0,False,drop
val,Landcover-1820617-6.png,inf,0,25,0.0,False,180.0,False,drop
val,Landcover-1820617-7.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-1820617-8.png,inf,0,14,0.0,False,180.0,False,drop
val,Landcover-1825428-1.png,0.698846,801,803,0.997509,True,3.058812,True,good
val,Landcover-1825428-2.png,0.844598,741,743,0.997308,False,3.29171,True,drop
val,Landcover-1825428-3.png,0.972446,406,406,1.0,False,3.741288,True,drop
val,Landcover-1825428-4.png,0.298905,6,6,1.0,True,3.595097,True,good
val,Landcover-1825428-5.png,0.778457,755,758,0.996042,False,3.540585,True,drop
val,Landcover-1825428-8.png,inf,0,9,0.0,False,180.0,False,drop
val,Landcover-1882765-1.png,1.12156,4,4,1.0,False,8.786218,False,drop
val,Landcover-1882765-2.png,0.761327,12,12,1.0,False,8.117347,False,drop
val,Landcover-1882765-3.png,1.252713,11,11,1.0,False,8.367299,False,drop
val,Landcover-1882765-4.png,inf,0,14,0.0,False,180.0,False,drop
val,Landcover-1882765-6.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-1882765-7.png,0.907721,22,22,1.0,False,8.433318,False,drop
val,Landcover-1882765-8.png,0.326298,4,4,1.0,True,9.515602,False,drop
val,Landcover-217330-1.png,0.647098,836,836,1.0,True,3.111953,True,good
val,Landcover-217330-2.png,0.712997,771,775,0.994839,True,4.082779,True,good
val,Landcover-217330-3.png,0.738738,809,809,1.0,True,4.632712,True,good
val,Landcover-217330-4.png,0.842908,298,320,0.93125,False,9.336423,False,drop
val,Landcover-217330-5.png,0.762433,780,789,0.988593,False,5.876404,False,drop
val,Landcover-217330-6.png,0.872192,430,434,0.990783,False,7.321402,False,drop
val,Landcover-217330-7.png,0.706326,41,41,1.0,True,6.56574,False,drop
val,Landcover-217330-8.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-242541-1.png,0.641002,821,827,0.992745,True,2.567014,True,good
val,Landcover-242541-2.png,0.735346,789,793,0.994956,True,2.570177,True,good
val,Landcover-242541-3.png,0.650599,801,803,0.997509,True,2.701707,True,good
val,Landcover-242541-4.png,0.720162,795,795,1.0,True,2.563382,True,good
val,Landcover-242541-5.png,0.68525,753,756,0.996032,True,2.749691,True,good
val,Landcover-242541-6.png,0.904244,218,218,1.0,False,3.556721,True,drop
val,Landcover-242541-7.png,0.769702,238,238,1.0,False,3.892778,True,drop
val,Landcover-242541-8.png,0.765127,730,734,0.99455,False,4.489329,True,drop
val,Landcover-262119-1.png,0.719154,805,807,0.997522,True,1.262345,True,good
val,Landcover-262119-2.png,0.772167,805,808,0.996287,False,1.238666,True,drop
val,Landcover-262119-3.png,0.7278,817,826,0.989104,True,1.251421,True,good
val,Landcover-262119-4.png,0.791256,826,829,0.996381,False,1.376121,True,drop
val,Landcover-262119-5.png,0.773574,650,651,0.998464,False,1.200189,True,drop
val,Landcover-262119-6.png,0.792352,725,726,0.998623,False,1.162661,True,drop
val,Landcover-262119-7.png,0.854192,653,655,0.996947,False,1.726404,True,drop
val,Landcover-262119-8.png,0.76075,689,691,0.997106,False,1.339821,True,drop
val,Landcover-264458-1.png,0.717499,813,814,0.998771,True,4.175828,True,good
val,Landcover-264458-2.png,0.888619,746,748,0.997326,False,4.650336,True,drop
val,Landcover-264458-3.png,0.958253,631,675,0.934815,False,5.295609,False,drop
val,Landcover-264458-4.png,0.831121,721,722,0.998615,False,4.84971,True,drop
val,Landcover-264458-5.png,1.024311,585,594,0.984848,False,5.515366,False,drop
val,Landcover-264458-6.png,0.950966,597,606,0.985149,False,5.986965,False,drop
val,Landcover-264458-7.png,1.124094,351,352,0.997159,False,6.562553,False,drop
val,Landcover-264458-8.png,0.97097,638,653,0.977029,False,6.674736,False,drop
val,Landcover-264608-1.png,0.704415,828,828,1.0,True,1.861627,True,good
val,Landcover-264608-3.png,0.834805,780,786,0.992366,False,2.981294,True,drop
val,Landcover-264608-4.png,0.718728,816,816,1.0,True,2.498634,True,good
val,Landcover-264608-5.png,1.054523,535,540,0.990741,False,2.546871,True,drop
val,Landcover-264608-6.png,0.866006,722,753,0.958831,False,2.834261,True,drop
val,Landcover-264608-7.png,0.799035,775,791,0.979772,False,3.066339,True,drop
val,Landcover-264608-8.png,0.911829,742,745,0.995973,False,3.414003,True,drop
val,Landcover-266873-1.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-266873-3.png,0.474833,24,24,1.0,True,3.056435,True,good
val,Landcover-266873-4.png,0.59104,31,32,0.96875,True,3.147227,True,good
val,Landcover-266873-5.png,0.152013,4,4,1.0,True,2.744426,True,good
val,Landcover-266873-6.png,0.741575,21,21,1.0,True,2.769457,True,good
val,Landcover-272822-1.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-272822-2.png,inf,0,0,0.0,False,180.0,False,drop
val,Landcover-272822-4.png,inf,0,6,0.0,False,180.0,False,drop
val,Landcover-272822-5.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-272822-6.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-272822-7.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-272822-8.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-308441-1.png,inf,0,41,0.0,False,180.0,False,drop
val,Landcover-308441-2.png,inf,0,32,0.0,False,180.0,False,drop
val,Landcover-308441-3.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-308441-4.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-308441-5.png,inf,0,31,0.0,False,180.0,False,drop
val,Landcover-308441-6.png,inf,0,46,0.0,False,180.0,False,drop
val,Landcover-308441-7.png,0.442484,17,17,1.0,True,8.226919,False,drop
val,Landcover-308441-8.png,inf,0,39,0.0,False,180.0,False,drop
val,Landcover-31746-1.png,0.686819,851,852,0.998826,True,1.570361,True,good
val,Landcover-31746-2.png,0.736303,872,873,0.998855,True,1.525108,True,good
val,Landcover-31746-3.png,0.786377,820,821,0.998782,False,1.502126,True,drop
val,Landcover-31746-4.png,0.742409,861,863,0.997683,True,1.605457,True,good
val,Landcover-31746-5.png,0.707459,843,856,0.984813,True,1.62625,True,good
val,Landcover-31746-6.png,0.730952,838,840,0.997619,True,1.407205,True,good
val,Landcover-31746-7.png,0.847652,841,858,0.980186,False,1.424254,True,drop
val,Landcover-31746-8.png,0.743034,853,857,0.995333,True,1.383574,True,good
val,Landcover-349915-1.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-349915-2.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-349915-3.png,inf,0,2,0.0,False,180.0,False,drop
val,Landcover-349915-4.png,inf,0,5,0.0,False,180.0,False,drop
val,Landcover-349915-5.png,inf,0,3,0.0,False,180.0,False,drop
val,Landcover-349915-7.png,inf,0,1,0.0,False,180.0,False,drop
val,Landcover-349915-8.png,inf,0,4,0.0,False,180.0,False,drop
val,Landcover-357310-1.png,0.952471,384,387,0.992248,False,4.940086,True,drop
val,Landcover-357310-2.png,0.718298,59,59,1.0,True,5.1327,False,drop
val,Landcover-357310-3.png,0.86808,63,67,0.940299,False,5.043018,False,drop
val,Landcover-357310-4.png,0.916349,344,353,0.974504,False,4.816756,True,drop
