idx,tile,IPCC Class,SMOD,source,joint_class,split
2812,Landcover-769428,Settlement,23,Landcover,Landcover/Settlement/23,train
2813,UNHCR-TCDs080027,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2814,Landcover-625319,Other,11,Landcover,Landcover/Other/11,train
2815,UNHCR-IRQs035150,Settlement,21,UNHCR,UNHCR/Settlement/21,train
2816,Landcover-1831525,Forest,11,Landcover,Landcover/Forest/11,train
2817,Landcover-376322,Other,11,Landcover,Landcover/Other/11,train
2818,UNHCR-LBNs004386,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2819,Landcover-771411,Settlement,30,Landcover,Landcover/Settlement/30,train
2820,Landcover-768855,Settlement,12,Landcover,Landcover/Settlement/12,train
2821,Landcover-778367,Settlement,11,Landcover,Landcover/Settlement/11,train
2822,ASMSpotter-6-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2823,Landcover-213868,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2824,Landcover-1718782,Forest,11,Landcover,Landcover/Forest/11,train
2825,Landcover-770595,Settlement,21,Landcover,Landcover/Settlement/21,train
2826,Landcover-776388,Settlement,30,Landcover,Landcover/Settlement/30,train
2827,Landcover-771231,Settlement,22,Landcover,Landcover/Settlement/22,train
2828,UNHCR-MOZs003313,Water,10,UNHCR,UNHCR/Water/10,train
2829,Landcover-724110,Other,11,Landcover,Landcover/Other/11,train
2830,Landcover-1620763,Forest,11,Landcover,Landcover/Forest/11,train
2831,ASMSpotter-37-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2832,Amnesty POI-2-3-3,Settlement,11,Amnesty,Amnesty/Settlement/11,train
2833,ASMSpotter-4-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2834,UNHCR-SDNs015684,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2835,Landcover-771703,Settlement,30,Landcover,Landcover/Settlement/30,train
2836,Landcover-770626,Settlement,13,Landcover,Landcover/Settlement/13,train
2837,Landcover-1227257,blank,11,Landcover,Landcover/nan/11,train
2838,Landcover-772717,Settlement,23,Landcover,Landcover/Settlement/23,train
2839,Landcover-778212,Settlement,12,Landcover,Landcover/Settlement/12,train
2840,UNHCR-SDNs007773,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2841,UNHCR-SSDs031408,Other,11,UNHCR,UNHCR/Other/11,train
2842,UNHCR-MOZs003310,Settlement,23,UNHCR,UNHCR/Settlement/23,train
2843,UNHCR-NERs009369,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2844,Landcover-257604,Grassland,11,Landcover,Landcover/Grassland/11,train
2845,Landcover-1461678,Forest,11,Landcover,Landcover/Forest/11,train
2846,Landcover-1633085,Forest,11,Landcover,Landcover/Forest/11,train
2847,Landcover-738071,Forest,11,Landcover,Landcover/Forest/11,train
2848,Landcover-692235,Other,11,Landcover,Landcover/Other/11,train
2849,ASMSpotter-12-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2850,Landcover-772074,Settlement,30,Landcover,Landcover/Settlement/30,train
2851,Landcover-769145,Settlement,11,Landcover,Landcover/Settlement/11,train
2852,UNHCR-CMRs008574,Water,11,UNHCR,UNHCR/Water/11,train
2853,UNHCR-NGAs036844,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2854,Landcover-771368,Settlement,30,Landcover,Landcover/Settlement/30,train
2855,Landcover-774871,Settlement,21,Landcover,Landcover/Settlement/21,train
2856,Landcover-1327487,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2857,UNHCR-CMRs004036,Forest,11,UNHCR,UNHCR/Forest/11,train
2858,Landcover-776048,Settlement,22,Landcover,Landcover/Settlement/22,train
2859,Amnesty POI-1-3-1,Settlement,30,Amnesty,Amnesty/Settlement/30,train
2860,ASMSpotter-8-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2861,Landcover-776232,Settlement,22,Landcover,Landcover/Settlement/22,train
2862,UNHCR-PAKs003449,Forest,11,UNHCR,UNHCR/Forest/11,train
2863,UNHCR-SRBs000247,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2864,Landcover-401132,Other,11,Landcover,Landcover/Other/11,train
2865,Landcover-769603,Settlement,22,Landcover,Landcover/Settlement/22,train
2866,Amnesty POI-1-1-1,Settlement,30,Amnesty,Amnesty/Settlement/30,train
2867,UNHCR-GMBs003335,Settlement,21,UNHCR,UNHCR/Settlement/21,train
2868,ASMSpotter-40-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2869,Landcover-1443247,Forest,11,Landcover,Landcover/Forest/11,train
2870,Landcover-778663,Settlement,21,Landcover,Landcover/Settlement/21,train
2871,Landcover-1203714,blank,11,Landcover,Landcover/nan/11,train
2872,Landcover-1774388,Forest,11,Landcover,Landcover/Forest/11,train
2873,Landcover-605578,Other,11,Landcover,Landcover/Other/11,train
2874,Landcover-778052,Settlement,30,Landcover,Landcover/Settlement/30,train
2875,Landcover-772763,Settlement,12,Landcover,Landcover/Settlement/12,train
2876,Landcover-771250,Settlement,13,Landcover,Landcover/Settlement/13,train
2877,Landcover-774680,Settlement,30,Landcover,Landcover/Settlement/30,train
2878,Landcover-1775852,Forest,11,Landcover,Landcover/Forest/11,train
2879,ASMSpotter-25-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2880,UNHCR-NGAs036118,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
2881,ASMSpotter-40-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2882,Landcover-769486,Settlement,11,Landcover,Landcover/Settlement/11,train
2883,Landcover-1265701,blank,11,Landcover,Landcover/nan/11,train
2884,Landcover-457726,Grassland,11,Landcover,Landcover/Grassland/11,train
2885,UNHCR-SDNs080063,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2886,UNHCR-NGAs035911,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2887,Landcover-1851542,Forest,11,Landcover,Landcover/Forest/11,train
2888,UNHCR-NGAs035683,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2889,UNHCR-NGAs036335,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2890,UNHCR-BFAs004600,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2891,UNHCR-NGAs036863,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2892,Landcover-279236,Other,11,Landcover,Landcover/Other/11,train
2893,Landcover-1858920,Forest,11,Landcover,Landcover/Forest/11,train
2894,Landcover-769851,Settlement,21,Landcover,Landcover/Settlement/21,train
2895,Landcover-771965,Settlement,21,Landcover,Landcover/Settlement/21,train
2896,Landcover-777537,Settlement,12,Landcover,Landcover/Settlement/12,train
2897,ASMSpotter-24-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2898,Landcover-769502,Settlement,13,Landcover,Landcover/Settlement/13,train
2899,Landcover-770594,Settlement,30,Landcover,Landcover/Settlement/30,train
2900,Landcover-776517,Settlement,11,Landcover,Landcover/Settlement/11,train
2901,Landcover-771442,Settlement,30,Landcover,Landcover/Settlement/30,train
2902,Landcover-773214,Settlement,10,Landcover,Landcover/Settlement/10,train
2903,UNHCR-NGAs036927,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2904,Amnesty POI-3-2-3,Other,11,Amnesty,Amnesty/Other/11,train
2905,Landcover-164102,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2906,Landcover-222927,Agriculture,13,Landcover,Landcover/Agriculture/13,train
2907,Landcover-776695,Settlement,30,Landcover,Landcover/Settlement/30,train
2908,Landcover-773755,Settlement,12,Landcover,Landcover/Settlement/12,train
2909,Landcover-1310370,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2910,Landcover-754143,Wetland,11,Landcover,Landcover/Wetland/11,train
2911,Landcover-771808,Settlement,22,Landcover,Landcover/Settlement/22,train
2912,Landcover-775313,Settlement,13,Landcover,Landcover/Settlement/13,train
2913,UNHCR-IRQs035293,Other,11,UNHCR,UNHCR/Other/11,train
2914,Landcover-773594,Settlement,12,Landcover,Landcover/Settlement/12,train
2915,Landcover-774615,Settlement,11,Landcover,Landcover/Settlement/11,train
2916,UNHCR-AZEs002228,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2917,UNHCR-COLs003237,Forest,11,UNHCR,UNHCR/Forest/11,train
2918,Landcover-419664,Other,11,Landcover,Landcover/Other/11,train
2919,UNHCR-CODs026828,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2920,Amnesty POI-17-2-3,Forest,11,Amnesty,Amnesty/Forest/11,train
2921,Landcover-778476,Settlement,11,Landcover,Landcover/Settlement/11,train
2922,Landcover-776562,Settlement,30,Landcover,Landcover/Settlement/30,train
2923,UNHCR-CAFs000088,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2924,Amnesty POI-22-2-3,Water,11,Amnesty,Amnesty/Water/11,train
2925,Landcover-774886,Settlement,23,Landcover,Landcover/Settlement/23,train
2926,Landcover-1637587,Forest,11,Landcover,Landcover/Forest/11,train
2927,Landcover-778183,Settlement,30,Landcover,Landcover/Settlement/30,train
2928,UNHCR-COGs002952,Water,11,UNHCR,UNHCR/Water/11,train
2929,Landcover-896994,Other,11,Landcover,Landcover/Other/11,train
2930,Landcover-1371274,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2931,Amnesty POI-7-1-1,Other,11,Amnesty,Amnesty/Other/11,train
2932,Landcover-772055,Settlement,12,Landcover,Landcover/Settlement/12,train
2933,Landcover-775303,Settlement,11,Landcover,Landcover/Settlement/11,train
2934,ASMSpotter-34-2-1,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,train
2935,UNHCR-SDNs015686,Other,11,UNHCR,UNHCR/Other/11,train
2936,Landcover-771738,Settlement,23,Landcover,Landcover/Settlement/23,train
2937,ASMSpotter-14-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2938,Amnesty POI-13-2-1,Grassland,30,Amnesty,Amnesty/Grassland/30,train
2939,Landcover-1538664,Forest,11,Landcover,Landcover/Forest/11,train
2940,UNHCR-HUNs001856,Settlement,21,UNHCR,UNHCR/Settlement/21,train
2941,Landcover-777712,Settlement,30,Landcover,Landcover/Settlement/30,train
2942,UNHCR-BOLs003165,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2943,UNHCR-SDNs015570,Agriculture,30,UNHCR,UNHCR/Agriculture/30,train
2944,Landcover-769378,Settlement,21,Landcover,Landcover/Settlement/21,train
2945,Landcover-770251,Settlement,30,Landcover,Landcover/Settlement/30,train
2946,Landcover-772597,Settlement,21,Landcover,Landcover/Settlement/21,train
2947,Landcover-1854180,Forest,11,Landcover,Landcover/Forest/11,train
2948,UNHCR-NGAs035680,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2949,Amnesty POI-5-1-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2950,UNHCR-SDNs015631,Agriculture,13,UNHCR,UNHCR/Agriculture/13,train
2951,Landcover-773831,Settlement,21,Landcover,Landcover/Settlement/21,train
2952,UNHCR-MMRs032324,Settlement,23,UNHCR,UNHCR/Settlement/23,train
2953,Landcover-777447,Settlement,12,Landcover,Landcover/Settlement/12,train
2954,Landcover-769026,Settlement,12,Landcover,Landcover/Settlement/12,train
2955,ASMSpotter-21-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2956,UNHCR-GRCs000010,Settlement,22,UNHCR,UNHCR/Settlement/22,train
2957,Landcover-729117,Other,11,Landcover,Landcover/Other/11,train
2958,Landcover-1739837,Forest,11,Landcover,Landcover/Forest/11,train
2959,Landcover-775660,Settlement,30,Landcover,Landcover/Settlement/30,train
2960,UNHCR-SDNs015543,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2961,Landcover-778163,Settlement,13,Landcover,Landcover/Settlement/13,train
2962,UNHCR-BFAs004506,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2963,Landcover-774217,Settlement,30,Landcover,Landcover/Settlement/30,train
2964,UNHCR-NERs009532,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2965,UNHCR-SSDs025729,Other,11,UNHCR,UNHCR/Other/11,train
2966,Landcover-1247682,blank,11,Landcover,Landcover/nan/11,train
2967,UNHCR-SSDs008823,Other,11,UNHCR,UNHCR/Other/11,train
2968,UNHCR-BFAs004643,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2969,Landcover-770506,Settlement,30,Landcover,Landcover/Settlement/30,train
2970,UNHCR-NGAs035944,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2971,ASMSpotter-27-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2972,Landcover-773427,Settlement,23,Landcover,Landcover/Settlement/23,train
2973,Landcover-771315,Settlement,12,Landcover,Landcover/Settlement/12,train
2974,Amnesty POI-4-3-1,Settlement,30,Amnesty,Amnesty/Settlement/30,train
2975,Landcover-769673,Settlement,10,Landcover,Landcover/Settlement/10,train
2976,Landcover-769168,Settlement,11,Landcover,Landcover/Settlement/11,train
2977,Landcover-1788547,Forest,11,Landcover,Landcover/Forest/11,train
2978,Landcover-772344,Settlement,12,Landcover,Landcover/Settlement/12,train
2979,Landcover-434108,Other,11,Landcover,Landcover/Other/11,train
2980,Amnesty POI-16-1-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2981,ASMSpotter-1-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2982,Landcover-131319,Forest,11,Landcover,Landcover/Forest/11,train
2983,UNHCR-GRCs035294,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2984,UNHCR-NGAs036301,Agriculture,13,UNHCR,UNHCR/Agriculture/13,train
2985,Landcover-773931,Settlement,12,Landcover,Landcover/Settlement/12,train
2986,UNHCR-NGAs036386,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2987,Landcover-1833184,Forest,11,Landcover,Landcover/Forest/11,train
2988,Landcover-253138,Grassland,11,Landcover,Landcover/Grassland/11,train
2989,ASMSpotter-26-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2990,ASMSpotter-28-2-2,Grassland,11,ASMSpotter,ASMSpotter/Grassland/11,train
2991,Landcover-777031,Settlement,23,Landcover,Landcover/Settlement/23,train
2992,Landcover-770544,Settlement,12,Landcover,Landcover/Settlement/12,train
2993,Landcover-769978,Settlement,22,Landcover,Landcover/Settlement/22,train
2994,Landcover-773741,Settlement,12,Landcover,Landcover/Settlement/12,train
2995,UNHCR-NGAs036776,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2996,ASMSpotter-18-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2997,Landcover-773086,Settlement,30,Landcover,Landcover/Settlement/30,train
2998,Landcover-776340,Settlement,30,Landcover,Landcover/Settlement/30,train
2999,Landcover-1669096,Forest,11,Landcover,Landcover/Forest/11,train
3000,Landcover-771896,Settlement,11,Landcover,Landcover/Settlement/11,train
3001,Amnesty POI-20-3-1,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
3002,Amnesty POI-7-1-3,Other,11,Amnesty,Amnesty/Other/11,train
3003,Landcover-777426,Settlement,12,Landcover,Landcover/Settlement/12,train
3004,Landcover-771606,Settlement,30,Landcover,Landcover/Settlement/30,train
3005,UNHCR-SSDs008838,Other,11,UNHCR,UNHCR/Other/11,train
3006,UNHCR-SSDs008846,Forest,11,UNHCR,UNHCR/Forest/11,train
3007,Landcover-773260,Settlement,11,Landcover,Landcover/Settlement/11,train
3008,Landcover-776711,Settlement,22,Landcover,Landcover/Settlement/22,train
3009,UNHCR-NGAs036401,Settlement,30,UNHCR,UNHCR/Settlement/30,train
3010,Landcover-406681,Other,11,Landcover,Landcover/Other/11,train
3011,Landcover-790719,Agriculture,21,Landcover,Landcover/Agriculture/21,train
3012,UNHCR-NERs009630,Grassland,11,UNHCR,UNHCR/Grassland/11,train
3013,UNHCR-GNBs001099,Forest,11,UNHCR,UNHCR/Forest/11,train
3014,UNHCR-MMRs035212,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3015,Landcover-771139,Settlement,30,Landcover,Landcover/Settlement/30,train
3016,Landcover-777344,Settlement,11,Landcover,Landcover/Settlement/11,train
3017,Landcover-772224,Settlement,30,Landcover,Landcover/Settlement/30,train
3018,UNHCR-MLIs003340,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3019,Landcover-1858289,Forest,11,Landcover,Landcover/Forest/11,train
3020,UNHCR-SSDs031328,Forest,11,UNHCR,UNHCR/Forest/11,train
3021,Landcover-1295678,Agriculture,11,Landcover,Landcover/Agriculture/11,train
3022,Landcover-773838,Settlement,23,Landcover,Landcover/Settlement/23,train
3023,Landcover-1673775,Forest,11,Landcover,Landcover/Forest/11,train
3024,Landcover-732844,Forest,11,Landcover,Landcover/Forest/11,train
3025,Landcover-1054447,Other,11,Landcover,Landcover/Other/11,train
3026,UNHCR-NGAs035638,Grassland,11,UNHCR,UNHCR/Grassland/11,train
3027,Landcover-1268967,blank,11,Landcover,Landcover/nan/11,train
3028,Landcover-771889,Settlement,21,Landcover,Landcover/Settlement/21,train
3029,Landcover-1560392,Forest,11,Landcover,Landcover/Forest/11,train
3030,UNHCR-SSDs003968,Forest,11,UNHCR,UNHCR/Forest/11,train
3031,Landcover-136207,Forest,11,Landcover,Landcover/Forest/11,train
3032,Amnesty POI-21-3-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
3033,Landcover-769312,Settlement,21,Landcover,Landcover/Settlement/21,train
3034,UNHCR-SSDs008672,Other,11,UNHCR,UNHCR/Other/11,train
3035,Landcover-771717,Settlement,12,Landcover,Landcover/Settlement/12,train
3036,Landcover-426159,Other,11,Landcover,Landcover/Other/11,train
3037,Landcover-692735,Other,11,Landcover,Landcover/Other/11,train
3038,Landcover-1589243,Forest,11,Landcover,Landcover/Forest/11,train
3039,Landcover-208906,Agriculture,11,Landcover,Landcover/Agriculture/11,train
3040,ASMSpotter-2-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3041,Amnesty POI-5-1-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
3042,Landcover-250084,Grassland,11,Landcover,Landcover/Grassland/11,train
3043,UNHCR-POLs002315,Grassland,11,UNHCR,UNHCR/Grassland/11,train
3044,Landcover-1788688,Forest,11,Landcover,Landcover/Forest/11,train
3045,Amnesty POI-1-2-2,Settlement,30,Amnesty,Amnesty/Settlement/30,train
3046,Landcover-772218,Settlement,21,Landcover,Landcover/Settlement/21,train
3047,Amnesty POI-17-3-3,Forest,11,Amnesty,Amnesty/Forest/11,train
3048,ASMSpotter-13-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3049,UNHCR-SDNs015629,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3050,Landcover-776399,Settlement,30,Landcover,Landcover/Settlement/30,train
3051,UNHCR-SDNs080051,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3052,UNHCR-NGAs035291,Agriculture,30,UNHCR,UNHCR/Agriculture/30,train
3053,UNHCR-NERs009502,Grassland,13,UNHCR,UNHCR/Grassland/13,train
3054,Landcover-772784,Settlement,30,Landcover,Landcover/Settlement/30,train
3055,Landcover-1378768,Agriculture,11,Landcover,Landcover/Agriculture/11,train
3056,UNHCR-BFAs004622,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3057,ASMSpotter-36-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3058,Landcover-769132,Settlement,11,Landcover,Landcover/Settlement/11,train
3059,Landcover-774629,Settlement,22,Landcover,Landcover/Settlement/22,train
3060,UNHCR-NGAs035767,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3061,Landcover-1772350,Forest,10,Landcover,Landcover/Forest/10,train
3062,Landcover-772549,Settlement,21,Landcover,Landcover/Settlement/21,train
3063,Landcover-769928,Settlement,30,Landcover,Landcover/Settlement/30,train
3064,Landcover-770203,Settlement,12,Landcover,Landcover/Settlement/12,train
3065,Landcover-769024,Settlement,23,Landcover,Landcover/Settlement/23,train
3066,Landcover-774501,Settlement,30,Landcover,Landcover/Settlement/30,train
3067,Landcover-773185,Settlement,12,Landcover,Landcover/Settlement/12,train
3068,Landcover-774030,Settlement,21,Landcover,Landcover/Settlement/21,train
3069,UNHCR-BFAs004558,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3070,Landcover-336772,Other,11,Landcover,Landcover/Other/11,train
3071,Landcover-118968,Forest,11,Landcover,Landcover/Forest/11,train
3072,UNHCR-NGAs036114,Settlement,11,UNHCR,UNHCR/Settlement/11,train
3073,UNHCR-BOLs003164,Settlement,30,UNHCR,UNHCR/Settlement/30,train
3074,UNHCR-IRQs035285,Settlement,30,UNHCR,UNHCR/Settlement/30,train
3075,Landcover-415242,Other,11,Landcover,Landcover/Other/11,train
3076,ASMSpotter-35-1-3,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,train
3077,Landcover-868810,Other,11,Landcover,Landcover/Other/11,train
3078,Landcover-770797,Settlement,12,Landcover,Landcover/Settlement/12,train
3079,Landcover-1317815,Agriculture,11,Landcover,Landcover/Agriculture/11,train
3080,ASMSpotter-31-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3081,Landcover-578968,Grassland,11,Landcover,Landcover/Grassland/11,train
3082,ASMSpotter-25-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3083,Landcover-775341,Settlement,30,Landcover,Landcover/Settlement/30,train
3084,Landcover-1187358,blank,11,Landcover,Landcover/nan/11,train
3085,UNHCR-MRTs003289,Settlement,30,UNHCR,UNHCR/Settlement/30,train
3086,UNHCR-IRQs010041,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3087,Landcover-770806,Settlement,30,Landcover,Landcover/Settlement/30,train
3088,ASMSpotter-19-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3089,Landcover-716014,Other,11,Landcover,Landcover/Other/11,train
3090,Landcover-774804,Settlement,11,Landcover,Landcover/Settlement/11,train
3091,Landcover-135292,Forest,11,Landcover,Landcover/Forest/11,train
3092,UNHCR-MARs008600,Settlement,30,UNHCR,UNHCR/Settlement/30,train
3093,Landcover-774042,Settlement,12,Landcover,Landcover/Settlement/12,train
3094,UNHCR-NGAs035554,Other,11,UNHCR,UNHCR/Other/11,train
3095,Landcover-138098,Forest,11,Landcover,Landcover/Forest/11,train
3096,UNHCR-BFAs004584,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
3097,Landcover-773257,Settlement,10,Landcover,Landcover/Settlement/10,train
3098,Landcover-776052,Settlement,12,Landcover,Landcover/Settlement/12,train
3099,Landcover-774869,Settlement,12,Landcover,Landcover/Settlement/12,train
3100,Landcover-773718,Settlement,21,Landcover,Landcover/Settlement/21,train
3101,Landcover-611417,Other,11,Landcover,Landcover/Other/11,train
3102,Landcover-777412,Settlement,30,Landcover,Landcover/Settlement/30,train
3103,UNHCR-GRCs000069,Settlement,12,UNHCR,UNHCR/Settlement/12,train
3104,ASMSpotter-14-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
3105,Landcover-552862,Grassland,12,Landcover,Landcover/Grassland/12,train
3106,Landcover-1301729,Agriculture,10,Landcover,Landcover/Agriculture/10,train
3107,Landcover-1058565,Water,21,Landcover,Landcover/Water/21,train
3108,Landcover-500397,Grassland,23,Landcover,Landcover/Grassland/23,train
3109,Landcover-1062079,Water,23,Landcover,Landcover/Water/23,train
3110,Landcover-730059,Other,12,Landcover,Landcover/Other/12,train
3111,Landcover-461460,Grassland,22,Landcover,Landcover/Grassland/22,train
3112,Landcover-1092951,Water,12,Landcover,Landcover/Water/12,train
3113,UNHCR-ITAs003031,Settlement,10,UNHCR,UNHCR/Settlement/10,train
3114,UNHCR-LBNs029718,Other,13,UNHCR,UNHCR/Other/13,train
3115,UNHCR-SOMs027980,Agriculture,22,UNHCR,UNHCR/Agriculture/22,train
3116,UNHCR-TURs005124,Water,13,UNHCR,UNHCR/Water/13,train
3117,UNHCR-TCDs080066,Wetland,10,UNHCR,UNHCR/Wetland/10,train
3118,UNHCR-SENs015693,Wetland,13,UNHCR,UNHCR/Wetland/13,train
3119,UNHCR-SOMs027709,Other,23,UNHCR,UNHCR/Other/23,train
3120,Landcover-846347,Other,11,Landcover,Landcover/Other/11,test
3121,Landcover-1172863,blank,11,Landcover,Landcover/nan/11,test
3122,Landcover-1639747,Forest,11,Landcover,Landcover/Forest/11,test
3123,Landcover-777988,Settlement,22,Landcover,Landcover/Settlement/22,test
3124,UNHCR-GHAs003624,Agriculture,12,UNHCR,UNHCR/Agriculture/12,test
3125,Landcover-777414,Settlement,30,Landcover,Landcover/Settlement/30,test
3126,Landcover-653152,Other,11,Landcover,Landcover/Other/11,test
3127,Landcover-425222,Other,11,Landcover,Landcover/Other/11,test
3128,UNHCR-SVKs002322,Settlement,11,UNHCR,UNHCR/Settlement/11,test
3129,Landcover-777985,Settlement,30,Landcover,Landcover/Settlement/30,test
3130,UNHCR-MMRs035255,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3131,ASMSpotter-7-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3132,Landcover-1333668,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3133,UNHCR-GMBs003386,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3134,Landcover-769855,Settlement,12,Landcover,Landcover/Settlement/12,test
3135,Amnesty POI-22-1-3,Water,11,Amnesty,Amnesty/Water/11,test
3136,Landcover-778683,Settlement,21,Landcover,Landcover/Settlement/21,test
3137,UNHCR-BFAs004628,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3138,Landcover-768768,Settlement,30,Landcover,Landcover/Settlement/30,test
3139,ASMSpotter-33-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3140,UNHCR-SDNs015664,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3141,Landcover-770233,Settlement,10,Landcover,Landcover/Settlement/10,test
3142,Landcover-769859,Settlement,30,Landcover,Landcover/Settlement/30,test
3143,Landcover-771333,Settlement,30,Landcover,Landcover/Settlement/30,test
3144,UNHCR-NERs009661,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3145,UNHCR-MLIs003341,Settlement,12,UNHCR,UNHCR/Settlement/12,test
3146,UNHCR-AFGs015390,Other,11,UNHCR,UNHCR/Other/11,test
3147,Landcover-777424,Settlement,10,Landcover,Landcover/Settlement/10,test
3148,Landcover-1341591,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3149,UNHCR-IRQs012310,Agriculture,21,UNHCR,UNHCR/Agriculture/21,test
3150,ASMSpotter-35-3-3,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,test
3151,UNHCR-GHAs003610,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3152,ASMSpotter-23-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3153,Landcover-790784,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3154,Landcover-774775,Settlement,23,Landcover,Landcover/Settlement/23,test
3155,Landcover-773211,Settlement,11,Landcover,Landcover/Settlement/11,test
3156,Landcover-158246,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3157,Landcover-772171,Settlement,21,Landcover,Landcover/Settlement/21,test
3158,Landcover-1466184,Forest,11,Landcover,Landcover/Forest/11,test
3159,Landcover-1434114,Forest,11,Landcover,Landcover/Forest/11,test
3160,UNHCR-CMRs032288,Forest,11,UNHCR,UNHCR/Forest/11,test
3161,Landcover-778106,Settlement,23,Landcover,Landcover/Settlement/23,test
3162,Landcover-775560,Settlement,10,Landcover,Landcover/Settlement/10,test
